formatted_date,temperature,apparent_temperature,humidity,wind_speed,wind_bearing,visibility,pressure
2006-04-20 12:00:00+00:00,14.27,14.27,0.87,10.56,134.0,6.89,1014.92
2006-04-20 13:00:00+00:00,16.02,16.02,0.81,6.67,115.0,7.28,1014.76
2006-04-20 14:00:00+00:00,15.03,15.03,0.86,7.71,139.0,7.28,1014.37
2006-04-20 15:00:00+00:00,13.94,13.94,0.89,7.28,152.0,6.31,1014.83
2006-04-20 16:00:00+00:00,12.92,12.92,0.95,11.48,310.0,4.75,1015.11
2006-04-20 17:00:00+00:00,12.89,12.89,0.95,5.28,347.0,5.22,1015.14
2006-04-20 18:00:00+00:00,12.4,12.4,0.98,2.35,72.0,5.83,1015.5
2006-04-20 19:00:00+00:00,12.27,12.27,0.99,8.05,320.0,6.2,1015.76
2006-04-20 20:00:00+00:00,12.22,12.22,0.96,6.2,349.0,6.2,1016.35
2006-04-20 21:00:00+00:00,11.25,11.25,0.96,2.77,335.0,3.83,1016.38
2006-04-20 22:00:00+00:00,11.53,11.53,0.96,3.16,358.0,4.51,1016.43
2006-04-20 23:00:00+00:00,11.54,11.54,0.96,5.99,301.0,3.12,1016.56
2006-04-21 00:00:00+00:00,9.44,8.85,0.96,5.97,326.0,1.8,1017.23
2006-04-21 01:00:00+00:00,11.44,11.44,0.96,6.28,340.0,3.88,1016.17
2006-04-21 02:00:00+00:00,11.39,11.39,0.96,6.44,350.0,3.86,1016.25
2006-04-21 03:00:00+00:00,11.53,11.53,0.96,6.42,332.0,3.25,1016.13
2006-04-21 04:00:00+00:00,11.95,11.95,0.93,4.83,340.0,0.64,1016.17
2006-04-21 05:00:00+00:00,11.97,11.97,1.0,9.66,10.0,1.26,1016.45
2006-04-21 06:00:00+00:00,12.63,12.63,0.96,7.66,7.0,2.35,1016.94
2006-04-21 07:00:00+00:00,12.76,12.76,0.96,7.97,1.0,4.03,1017.06
2006-04-21 08:00:00+00:00,13.84,13.84,0.9,7.92,30.0,4.49,1017.45
2006-04-21 09:00:00+00:00,13.17,13.17,0.94,10.38,8.0,6.26,1017.77
2006-04-21 10:00:00+00:00,15.07,15.07,0.86,8.15,345.0,6.2,1017.73
2006-04-21 11:00:00+00:00,17.24,17.24,0.75,7.16,308.0,11.27,1017.53
2006-04-21 12:00:00+00:00,16.32,16.32,0.76,13.35,352.0,11.03,1017.31
2006-04-21 13:00:00+00:00,17.38,17.38,0.74,13.62,353.0,11.27,1016.82
2006-04-21 14:00:00+00:00,15.27,15.27,0.76,8.28,85.0,11.27,1016.6
2006-04-21 15:00:00+00:00,17.46,17.46,0.72,5.28,49.0,11.08,1016.39
2006-04-21 16:00:00+00:00,16.22,16.22,0.77,11.16,21.0,11.27,1016.33
2006-04-21 17:00:00+00:00,15.08,15.08,0.82,3.69,23.0,11.27,1016.52
2006-04-21 18:00:00+00:00,13.99,13.99,0.88,1.14,35.0,9.63,1016.81
2006-04-21 19:00:00+00:00,12.17,12.17,0.92,0.66,30.0,8.13,1017.34
2006-04-21 20:00:00+00:00,11.09,11.09,0.95,4.85,56.0,1.06,1017.54
2006-04-21 21:00:00+00:00,11.09,11.09,0.95,3.38,11.0,1.79,1017.43
2006-04-21 22:00:00+00:00,9.88,9.88,0.96,3.36,349.0,1.06,1017.65
2006-04-21 23:00:00+00:00,9.36,8.63,0.96,6.42,321.0,3.36,1017.56
2006-04-22 00:00:00+00:00,9.86,9.86,0.96,3.24,319.0,4.46,1016.16
2006-04-22 01:00:00+00:00,8.27,8.27,0.99,3.32,313.0,1.92,1017.16
2006-04-22 02:00:00+00:00,8.87,8.87,0.96,2.62,337.0,1.75,1017.15
2006-04-22 03:00:00+00:00,8.82,8.82,0.96,3.94,335.0,2.37,1017.28
2006-04-22 04:00:00+00:00,7.16,7.16,1.0,1.85,319.0,0.29,1017.15
2006-04-22 05:00:00+00:00,8.85,8.85,0.99,3.48,295.0,1.75,1017.36
2006-04-22 06:00:00+00:00,11.18,11.18,0.93,2.88,285.0,2.56,1017.7
2006-04-22 07:00:00+00:00,12.39,12.39,0.98,3.43,349.0,6.3,1017.72
2006-04-22 08:00:00+00:00,14.14,14.14,0.88,4.88,339.0,9.98,1017.82
2006-04-22 09:00:00+00:00,17.1,17.1,0.72,3.06,308.0,11.08,1017.77
2006-04-22 10:00:00+00:00,18.94,18.94,0.64,4.2,306.0,11.27,1017.3
2006-04-22 11:00:00+00:00,17.92,17.92,0.68,4.09,6.0,11.27,1016.9
2006-04-22 12:00:00+00:00,19.98,19.98,0.53,1.22,72.0,11.14,1016.4
2006-04-22 13:00:00+00:00,20.07,20.07,0.62,9.06,352.0,11.27,1015.9
2006-04-22 14:00:00+00:00,20.07,20.07,0.56,9.48,2.0,11.27,1015.29
2006-04-22 15:00:00+00:00,20.08,20.08,0.58,7.49,15.0,11.4,1014.9
2006-04-22 16:00:00+00:00,19.09,19.09,0.63,9.13,23.0,11.21,1014.68
2006-04-22 17:00:00+00:00,17.45,17.45,0.62,7.57,24.0,11.21,1014.78
2006-04-22 18:00:00+00:00,15.57,15.57,0.74,0.52,116.0,9.98,1015.04
2006-04-22 19:00:00+00:00,12.49,12.49,0.91,3.94,197.0,9.98,1015.51
2006-04-22 20:00:00+00:00,12.24,12.24,0.89,1.53,140.0,15.83,1015.72
2006-04-22 21:00:00+00:00,11.42,11.42,0.92,2.96,275.0,14.96,1015.79
2006-04-22 22:00:00+00:00,10.56,10.56,0.95,6.04,290.0,14.81,1015.83
2006-04-22 23:00:00+00:00,10.47,10.47,0.93,3.08,270.0,9.8,1015.95
2006-04-23 00:00:00+00:00,10.25,10.25,0.95,5.3,278.0,4.75,1017.13
2006-04-23 01:00:00+00:00,9.36,9.36,0.96,1.53,100.0,4.03,1015.82
2006-04-23 02:00:00+00:00,8.31,8.31,0.96,3.22,300.0,2.03,1015.82
2006-04-23 03:00:00+00:00,8.81,8.81,0.96,3.4,333.0,1.74,1015.89
2006-04-23 04:00:00+00:00,8.73,7.93,0.93,6.34,304.0,0.79,1015.83
2006-04-23 05:00:00+00:00,11.93,11.93,0.93,11.27,140.0,9.8,1016.12
2006-04-23 06:00:00+00:00,14.52,14.52,0.84,1.71,129.0,9.55,1016.23
2006-04-23 07:00:00+00:00,18.73,18.73,0.68,3.22,300.0,9.98,1016.23
2006-04-23 08:00:00+00:00,20.03,20.03,0.6,7.24,160.0,9.98,1016.38
2006-04-23 09:00:00+00:00,21.04,21.04,0.55,6.49,209.0,10.03,1016.66
2006-04-23 10:00:00+00:00,20.74,20.74,0.46,6.5,179.0,15.87,1016.58
2006-04-23 11:00:00+00:00,22.32,22.32,0.48,7.53,235.0,11.27,1016.27
2006-04-23 12:00:00+00:00,22.11,22.11,0.5,6.46,145.0,11.45,1015.96
2006-04-23 13:00:00+00:00,22.73,22.73,0.38,1.01,262.0,10.05,1015.34
2006-04-23 14:00:00+00:00,22.78,22.78,0.37,5.18,90.0,10.05,1014.7
2006-04-23 15:00:00+00:00,21.22,21.22,0.41,7.28,58.0,11.45,1015.2
2006-04-23 16:00:00+00:00,20.18,20.18,0.45,1.48,179.0,10.05,1014.87
2006-04-23 17:00:00+00:00,18.01,18.01,0.68,0.32,157.0,9.98,1014.78
2006-04-23 18:00:00+00:00,17.42,17.42,0.65,0.53,139.0,9.98,1015.54
2006-04-23 19:00:00+00:00,13.96,13.96,0.82,0.0,0.0,9.98,1016.01
2006-04-23 20:00:00+00:00,13.29,13.29,0.89,2.88,329.0,15.83,1016.52
2006-04-23 21:00:00+00:00,12.32,12.32,0.89,2.48,262.0,9.98,1016.96
2006-04-23 22:00:00+00:00,11.12,11.12,0.95,3.17,268.0,6.3,1017.04
2006-04-23 23:00:00+00:00,10.53,10.53,0.95,11.27,280.0,6.3,1017.33
2006-04-24 00:00:00+00:00,12.38,12.38,0.8,4.62,172.0,14.17,1019.59
2006-04-24 01:00:00+00:00,9.86,9.86,0.96,3.08,273.0,3.83,1017.25
2006-04-24 02:00:00+00:00,8.87,8.87,0.95,1.53,320.0,3.36,1017.42
2006-04-24 03:00:00+00:00,8.67,8.67,0.94,3.64,317.0,4.28,1017.74
2006-04-24 04:00:00+00:00,7.69,7.69,1.0,0.0,0.0,0.74,1018.13
2006-04-24 05:00:00+00:00,10.91,10.91,0.99,1.61,210.0,4.12,1018.62
2006-04-24 06:00:00+00:00,14.84,14.84,0.82,2.66,193.0,8.34,1019.08
2006-04-24 07:00:00+00:00,18.8,18.8,0.65,1.53,140.0,9.98,1019.11
2006-04-24 08:00:00+00:00,21.09,21.09,0.49,4.88,199.0,9.98,1019.5
2006-04-24 09:00:00+00:00,22.03,22.03,0.49,4.28,226.0,11.03,1019.86
2006-04-24 10:00:00+00:00,22.83,22.83,0.47,3.62,188.0,11.21,1019.79
2006-04-24 11:00:00+00:00,22.92,22.92,0.37,4.56,292.0,9.98,1019.47
2006-04-24 12:00:00+00:00,23.92,23.92,0.37,6.3,154.0,10.35,1019.25
2006-04-24 13:00:00+00:00,23.91,23.91,0.4,2.56,333.0,9.98,1018.89
2006-04-24 14:00:00+00:00,23.93,23.93,0.37,4.35,178.0,9.98,1018.6
2006-04-24 15:00:00+00:00,23.92,23.92,0.32,1.18,205.0,10.35,1018.67
2006-04-24 16:00:00+00:00,22.82,22.82,0.44,3.12,214.0,9.98,1018.59
2006-04-24 17:00:00+00:00,21.23,21.23,0.48,0.4,181.0,9.98,1018.67
2006-04-24 18:00:00+00:00,19.08,19.08,0.51,2.69,185.0,9.98,1019.22
2006-04-24 19:00:00+00:00,17.06,17.06,0.63,1.58,228.0,9.98,1019.88
2006-04-24 20:00:00+00:00,14.91,14.91,0.72,3.75,136.0,15.83,1019.91
2006-04-24 21:00:00+00:00,13.08,13.08,0.87,3.41,185.0,14.96,1020.02
2006-04-24 22:00:00+00:00,12.71,12.71,0.89,3.25,169.0,15.83,1020.11
2006-04-24 23:00:00+00:00,12.13,12.13,0.89,3.17,148.0,14.91,1020.12
2006-04-25 00:00:00+00:00,11.81,11.81,0.84,4.99,68.0,14.96,1018.38
2006-04-25 01:00:00+00:00,12.02,12.02,0.8,6.26,169.0,14.91,1019.91
2006-04-25 02:00:00+00:00,12.04,12.04,0.8,6.42,187.0,14.81,1020.03
2006-04-25 03:00:00+00:00,10.63,10.63,0.86,9.71,151.0,14.09,1020.39
2006-04-25 04:00:00+00:00,9.91,8.69,0.99,9.14,141.0,6.12,1020.6
2006-04-25 05:00:00+00:00,12.56,12.56,0.9,7.74,169.0,9.9,1020.81
2006-04-25 06:00:00+00:00,15.01,15.01,0.78,8.76,154.0,9.9,1021.01
2006-04-25 07:00:00+00:00,17.34,17.34,0.74,12.19,150.0,9.98,1020.94
2006-04-25 08:00:00+00:00,19.1,19.1,0.67,12.62,150.0,9.98,1020.66
2006-04-25 09:00:00+00:00,21.26,21.26,0.57,9.92,147.0,10.35,1020.53
2006-04-25 10:00:00+00:00,22.41,22.41,0.54,11.45,168.0,11.21,1020.16
2006-04-25 11:00:00+00:00,22.94,22.94,0.5,8.55,155.0,11.21,1019.95
2006-04-25 12:00:00+00:00,23.93,23.93,0.47,11.3,153.0,11.4,1019.43
2006-04-25 13:00:00+00:00,23.96,23.96,0.47,8.31,142.0,9.98,1018.97
2006-04-25 14:00:00+00:00,23.96,23.96,0.38,8.58,150.0,9.98,1018.28
2006-04-25 15:00:00+00:00,23.11,23.11,0.42,10.71,145.0,10.35,1017.97
2006-04-25 16:00:00+00:00,22.82,22.82,0.44,12.49,178.0,9.98,1017.68
2006-04-25 17:00:00+00:00,21.11,21.11,0.47,5.22,137.0,9.98,1017.89
2006-04-25 18:00:00+00:00,18.19,18.19,0.58,4.86,95.0,10.35,1017.96
2006-04-25 19:00:00+00:00,16.02,16.02,0.72,4.6,50.0,9.98,1018.31
2006-04-25 20:00:00+00:00,15.47,15.47,0.72,6.44,80.0,15.83,1018.6
2006-04-25 21:00:00+00:00,14.61,14.61,0.76,6.75,83.0,14.96,1018.65
2006-04-25 22:00:00+00:00,13.31,13.31,0.82,3.54,73.0,15.83,1018.44
2006-04-25 23:00:00+00:00,12.73,12.73,0.83,3.08,70.0,15.83,1018.23
2006-04-26 00:00:00+00:00,13.79,13.79,0.77,6.09,50.0,14.96,1014.58
2006-04-26 01:00:00+00:00,10.58,10.58,0.88,6.44,190.0,15.83,1018.11
2006-04-26 02:00:00+00:00,10.48,10.48,0.92,3.22,340.0,15.47,1017.73
2006-04-26 03:00:00+00:00,10.29,10.29,0.91,3.75,48.0,14.88,1017.7
2006-04-26 04:00:00+00:00,9.97,9.97,0.92,1.56,106.0,10.98,1017.62
2006-04-26 05:00:00+00:00,13.64,13.64,0.9,2.7,193.0,9.8,1017.54
2006-04-26 06:00:00+00:00,16.74,16.74,0.74,7.24,147.0,10.35,1017.7
2006-04-26 07:00:00+00:00,18.84,18.84,0.65,3.41,94.0,9.98,1017.78
2006-04-26 08:00:00+00:00,21.16,21.16,0.59,4.6,178.0,9.98,1017.3
2006-04-26 09:00:00+00:00,22.59,22.59,0.53,4.43,117.0,10.4,1017.19
2006-04-26 10:00:00+00:00,22.89,22.89,0.48,7.66,53.0,11.27,1016.68
2006-04-26 11:00:00+00:00,24.01,24.01,0.47,9.66,82.0,11.21,1016.08
2006-04-26 12:00:00+00:00,24.01,24.01,0.35,8.0,70.0,11.4,1015.62
2006-04-26 13:00:00+00:00,23.98,23.98,0.44,9.29,136.0,11.21,1014.86
2006-04-26 14:00:00+00:00,25.04,25.04,0.32,3.59,185.0,11.21,1013.97
2006-04-26 15:00:00+00:00,24.08,24.08,0.35,4.96,101.0,10.35,1013.39
2006-04-26 16:00:00+00:00,22.38,22.38,0.45,9.48,102.0,9.98,1013.18
2006-04-26 17:00:00+00:00,21.21,21.21,0.52,3.69,101.0,9.98,1013.21
2006-04-26 18:00:00+00:00,18.26,18.26,0.62,6.21,28.0,10.35,1013.75
2006-04-26 19:00:00+00:00,17.2,17.2,0.67,14.49,30.0,9.98,1014.13
2006-04-26 20:00:00+00:00,15.99,15.99,0.75,3.11,54.0,9.98,1014.13
2006-04-26 21:00:00+00:00,15.96,15.96,0.79,12.28,23.0,11.93,1014.06
2006-04-26 22:00:00+00:00,15.44,15.44,0.72,13.85,31.0,15.83,1013.92
2006-04-26 23:00:00+00:00,14.37,14.37,0.75,11.0,52.0,15.83,1013.82
2006-04-27 00:00:00+00:00,13.61,13.61,0.9,9.98,53.0,12.04,1012.67
2006-04-27 01:00:00+00:00,12.82,12.82,0.82,6.25,48.0,15.83,1013.04
2006-04-27 02:00:00+00:00,12.75,12.75,0.83,3.35,72.0,15.83,1013.03
2006-04-27 03:00:00+00:00,11.42,11.42,0.92,6.23,38.0,15.26,1012.98
2006-04-27 04:00:00+00:00,12.33,12.33,0.86,2.46,139.0,9.98,1012.83
2006-04-27 05:00:00+00:00,14.91,14.91,0.78,10.29,160.0,9.98,1013.03
2006-04-27 06:00:00+00:00,15.89,15.89,0.74,10.29,154.0,9.98,1013.13
2006-04-27 07:00:00+00:00,17.23,17.23,0.72,12.06,147.0,9.98,1013.13
2006-04-27 08:00:00+00:00,17.83,17.83,0.73,7.47,166.0,9.98,1013.1
2006-04-27 09:00:00+00:00,17.92,17.92,0.72,10.09,158.0,9.98,1013.17
2006-04-27 10:00:00+00:00,19.06,19.06,0.67,9.1,128.0,9.98,1013.0
2006-04-27 11:00:00+00:00,20.14,20.14,0.67,7.52,177.0,9.98,1012.69
2006-04-27 12:00:00+00:00,20.26,20.26,0.62,3.9,166.0,9.98,1012.54
2006-04-27 13:00:00+00:00,21.21,21.21,0.62,4.64,170.0,9.98,1011.87
2006-04-27 14:00:00+00:00,21.26,21.26,0.67,4.89,164.0,9.98,1011.19
2006-04-27 15:00:00+00:00,20.23,20.23,0.66,7.21,161.0,9.98,1011.17
2006-04-27 16:00:00+00:00,19.08,19.08,0.71,7.65,153.0,9.98,1011.08
2006-04-27 17:00:00+00:00,17.94,17.94,0.77,10.58,142.0,9.98,1011.28
2006-04-27 18:00:00+00:00,15.49,15.49,0.82,20.61,151.0,11.03,1012.08
2006-04-27 19:00:00+00:00,14.14,14.14,0.89,8.44,146.0,9.9,1012.64
2006-04-27 20:00:00+00:00,14.54,14.54,0.86,11.08,103.0,11.9,1012.79
2006-04-27 21:00:00+00:00,14.14,14.14,0.86,3.67,142.0,11.69,1012.79
2006-04-27 22:00:00+00:00,13.4,13.4,0.9,3.51,116.0,11.98,1012.56
2006-04-27 23:00:00+00:00,13.43,13.43,0.9,3.35,71.0,11.98,1012.8
2006-04-28 00:00:00+00:00,11.59,11.59,0.74,5.47,139.0,14.96,1009.9
2006-04-28 01:00:00+00:00,14.42,14.42,0.83,10.77,63.0,14.91,1011.91
2006-04-28 02:00:00+00:00,13.92,13.92,0.86,10.69,72.0,14.81,1011.72
2006-04-28 03:00:00+00:00,13.4,13.4,0.9,10.32,82.0,14.09,1011.51
2006-04-28 04:00:00+00:00,13.87,13.87,0.9,7.94,106.0,9.9,1011.51
2006-04-28 05:00:00+00:00,14.91,14.91,0.84,11.27,108.0,9.76,1011.6
2006-04-28 06:00:00+00:00,15.93,15.93,0.74,10.67,132.0,9.43,1011.59
2006-04-28 07:00:00+00:00,17.13,17.13,0.65,19.9,138.0,9.9,1011.41
2006-04-28 08:00:00+00:00,18.75,18.75,0.58,19.42,157.0,9.9,1011.2
2006-04-28 09:00:00+00:00,18.96,18.96,0.6,17.05,147.0,9.98,1011.25
2006-04-28 10:00:00+00:00,19.99,19.99,0.54,16.87,136.0,10.05,1010.98
2006-04-28 11:00:00+00:00,21.11,21.11,0.5,17.34,129.0,10.05,1010.48
2006-04-28 12:00:00+00:00,21.09,21.09,0.46,21.96,140.0,10.4,1010.24
2006-04-28 13:00:00+00:00,21.18,21.18,0.43,19.82,157.0,10.05,1009.55
2006-04-28 14:00:00+00:00,21.23,21.23,0.41,16.47,156.0,11.27,1009.04
2006-04-28 15:00:00+00:00,20.1,20.1,0.45,13.8,137.0,11.45,1008.55
2006-04-28 16:00:00+00:00,19.03,19.03,0.51,9.79,147.0,11.27,1008.17
2006-04-28 17:00:00+00:00,17.85,17.85,0.59,14.06,121.0,11.21,1008.46
2006-04-28 18:00:00+00:00,16.26,16.26,0.66,11.29,122.0,9.9,1008.94
2006-04-28 19:00:00+00:00,14.98,14.98,0.72,13.94,129.0,11.27,1009.55
2006-04-28 20:00:00+00:00,14.47,14.47,0.65,11.03,139.0,14.81,1009.57
2006-04-28 21:00:00+00:00,13.94,13.94,0.6,10.8,150.0,14.96,1009.53
2006-04-28 22:00:00+00:00,12.32,12.32,0.65,11.17,139.0,15.83,1009.56
2006-04-28 23:00:00+00:00,11.76,11.76,0.66,10.9,159.0,15.83,1009.47
2006-04-29 00:00:00+00:00,10.83,10.83,0.62,13.19,142.0,14.96,1011.18
2006-04-29 01:00:00+00:00,10.14,10.14,0.73,10.95,141.0,15.83,1009.25
2006-04-29 02:00:00+00:00,10.63,10.63,0.71,11.11,160.0,14.91,1008.87
2006-04-29 03:00:00+00:00,10.61,10.61,0.69,13.52,157.0,14.96,1008.82
2006-04-29 04:00:00+00:00,10.07,10.07,0.71,15.58,139.0,9.98,1008.84
2006-04-29 05:00:00+00:00,11.16,11.16,0.71,21.53,149.0,9.98,1009.07
2006-04-29 06:00:00+00:00,12.89,12.89,0.67,22.96,150.0,10.35,1009.23
2006-04-29 07:00:00+00:00,15.05,15.05,0.6,26.48,149.0,11.21,1009.25
2006-04-29 08:00:00+00:00,15.16,15.16,0.59,26.73,149.0,9.98,1009.44
2006-04-29 09:00:00+00:00,16.27,16.27,0.56,23.36,149.0,10.35,1009.76
2006-04-29 10:00:00+00:00,17.8,17.8,0.46,28.06,148.0,9.98,1009.34
2006-04-29 11:00:00+00:00,17.94,17.94,0.46,27.9,158.0,9.98,1009.14
2006-04-29 12:00:00+00:00,18.86,18.86,0.41,25.74,155.0,10.35,1009.01
2006-04-29 13:00:00+00:00,17.99,17.99,0.43,26.36,158.0,9.98,1008.83
2006-04-29 14:00:00+00:00,17.96,17.96,0.51,25.05,129.0,9.98,1008.43
2006-04-29 15:00:00+00:00,17.36,17.36,0.47,25.57,141.0,10.35,1008.7
2006-04-29 16:00:00+00:00,16.25,16.25,0.52,23.33,148.0,9.98,1009.03
2006-04-29 17:00:00+00:00,14.12,14.12,0.47,20.03,158.0,9.98,1009.42
2006-04-29 18:00:00+00:00,12.95,12.95,0.55,14.96,157.0,10.35,1010.18
2006-04-29 19:00:00+00:00,12.24,12.24,0.52,22.94,160.0,9.98,1010.85
2006-04-29 20:00:00+00:00,11.69,11.69,0.57,19.66,159.0,15.83,1011.08
2006-04-29 21:00:00+00:00,11.16,11.16,0.59,20.74,157.0,14.96,1011.22
2006-04-02 22:00:00+00:00,9.22,8.63,0.9,5.84,189.0,14.63,1014.24
2006-04-02 23:00:00+00:00,8.68,8.2,0.9,5.25,246.0,11.67,1014.73
2006-04-03 00:00:00+00:00,9.19,7.3,0.77,12.32,328.0,14.96,1013.46
2006-04-03 01:00:00+00:00,8.59,7.79,0.93,6.3,80.0,11.67,1014.81
2006-04-03 02:00:00+00:00,7.51,7.51,0.93,1.85,149.0,9.68,1014.35
2006-04-03 03:00:00+00:00,6.22,4.19,0.95,9.68,302.0,9.69,1014.42
2006-04-03 04:00:00+00:00,5.86,5.86,0.93,0.43,53.0,0.47,1014.35
2006-04-03 05:00:00+00:00,5.93,5.93,1.0,0.14,230.0,5.84,1014.55
2006-04-03 06:00:00+00:00,10.41,10.41,1.0,0.72,18.0,5.39,1014.91
2006-04-03 07:00:00+00:00,12.54,12.54,0.78,7.26,159.0,9.53,1014.44
2006-04-03 08:00:00+00:00,13.86,13.86,0.77,3.88,245.0,11.13,1014.52
2006-04-03 09:00:00+00:00,15.98,15.98,0.63,4.67,291.0,11.4,1014.75
2006-04-03 10:00:00+00:00,17.27,17.27,0.57,5.47,312.0,11.27,1014.41
2006-04-03 11:00:00+00:00,17.84,17.84,0.5,2.67,211.0,11.27,1014.02
2006-04-03 12:00:00+00:00,16.43,16.43,0.54,3.99,296.0,10.9,1013.55
2006-04-03 13:00:00+00:00,17.78,17.78,0.46,1.67,264.0,11.27,1013.02
2006-04-03 14:00:00+00:00,17.84,17.84,0.45,4.43,41.0,11.27,1011.95
2006-04-03 15:00:00+00:00,17.3,17.3,0.5,5.67,12.0,11.4,1012.11
2006-04-03 16:00:00+00:00,15.18,15.18,0.65,12.74,70.0,11.21,1012.13
2006-04-03 17:00:00+00:00,13.01,13.01,0.7,3.72,62.0,15.83,1012.52
2006-04-03 18:00:00+00:00,12.69,12.69,0.74,7.94,307.0,9.98,1013.08
2006-04-03 19:00:00+00:00,12.19,12.19,0.72,9.71,339.0,9.98,1013.35
2006-04-03 20:00:00+00:00,12.08,12.08,0.71,16.99,348.0,15.83,1013.19
2006-04-03 21:00:00+00:00,10.62,10.62,0.74,10.85,311.0,14.96,1013.54
2006-04-29 22:00:00+00:00,11.6,11.6,0.57,16.99,150.0,15.83,1011.68
2006-04-29 23:00:00+00:00,11.02,11.02,0.6,16.92,140.0,15.83,1011.79
2006-04-30 00:00:00+00:00,11.89,11.89,0.6,15.94,150.0,14.96,1013.76
2006-04-30 01:00:00+00:00,10.42,10.42,0.64,16.65,139.0,15.83,1011.39
2006-04-30 02:00:00+00:00,10.3,10.3,0.67,13.4,138.0,15.83,1011.42
2006-04-30 03:00:00+00:00,9.48,7.5,0.72,13.38,119.0,14.96,1011.65
2006-04-30 04:00:00+00:00,9.77,7.93,0.68,12.83,117.0,9.98,1011.83
2006-04-30 05:00:00+00:00,10.93,10.93,0.67,11.14,98.0,9.98,1012.42
2006-04-30 06:00:00+00:00,11.66,11.66,0.66,7.18,90.0,15.31,1012.96
2006-04-30 07:00:00+00:00,13.94,13.94,0.55,21.56,128.0,9.98,1012.97
2006-04-30 08:00:00+00:00,15.03,15.03,0.54,17.31,129.0,9.98,1013.36
2006-04-30 09:00:00+00:00,16.04,16.04,0.47,24.52,132.0,11.45,1013.41
2006-04-30 10:00:00+00:00,15.23,15.23,0.51,20.37,147.0,11.21,1013.34
2006-04-30 11:00:00+00:00,16.21,16.21,0.44,14.44,129.0,11.21,1013.62
2006-04-30 12:00:00+00:00,17.3,17.3,0.43,18.02,124.0,11.4,1013.28
2006-04-30 13:00:00+00:00,17.78,17.78,0.43,15.83,158.0,11.21,1012.98
2006-04-30 14:00:00+00:00,17.8,17.8,0.38,17.24,148.0,11.21,1012.5
2006-04-30 15:00:00+00:00,17.26,17.26,0.39,16.87,150.0,11.4,1012.61
2006-04-30 16:00:00+00:00,17.2,17.2,0.38,15.31,158.0,11.21,1012.88
2006-04-30 17:00:00+00:00,15.02,15.02,0.45,20.91,168.0,9.98,1012.98
2006-04-30 18:00:00+00:00,13.93,13.93,0.47,13.35,166.0,10.35,1013.73
2006-04-30 19:00:00+00:00,12.37,12.37,0.57,9.43,159.0,9.98,1014.17
2006-04-30 20:00:00+00:00,12.29,12.29,0.59,6.78,152.0,15.83,1014.46
2006-04-30 21:00:00+00:00,12.79,12.79,0.56,14.41,160.0,15.31,1014.45
2006-04-03 22:00:00+00:00,9.53,8.68,0.76,7.08,310.0,15.83,1013.49
2006-04-03 23:00:00+00:00,9.97,7.97,0.71,14.43,310.0,15.83,1013.41
2006-04-04 00:00:00+00:00,4.91,4.91,0.91,1.01,140.0,3.45,1015.4
2006-04-04 01:00:00+00:00,7.92,5.86,0.78,11.67,320.0,15.83,1013.19
2006-04-04 02:00:00+00:00,7.38,4.76,0.82,14.62,319.0,15.83,1012.8
2006-04-04 03:00:00+00:00,7.97,5.89,0.82,11.85,309.0,14.88,1013.1
2006-04-04 04:00:00+00:00,8.82,6.54,0.84,14.49,320.0,10.95,1013.14
2006-04-04 05:00:00+00:00,8.79,5.56,0.84,23.33,320.0,10.95,1013.64
2006-04-04 06:00:00+00:00,7.89,4.09,0.89,26.84,330.0,11.21,1014.12
2006-04-04 07:00:00+00:00,7.8,4.33,0.96,22.78,329.0,7.97,1014.48
2006-04-04 08:00:00+00:00,7.82,5.35,0.95,14.22,328.0,6.12,1014.97
2006-04-04 09:00:00+00:00,7.94,6.23,0.95,9.77,299.0,10.06,1015.66
2006-04-04 10:00:00+00:00,8.08,5.46,0.94,15.78,291.0,11.27,1015.89
2006-04-04 11:00:00+00:00,10.23,10.23,0.81,11.32,291.0,11.27,1015.69
2006-04-04 12:00:00+00:00,11.36,11.36,0.74,4.2,292.0,11.08,1015.59
2006-04-04 13:00:00+00:00,12.45,12.45,0.7,1.3,173.0,11.27,1015.24
2006-04-04 14:00:00+00:00,12.92,12.92,0.67,3.69,129.0,11.21,1014.77
2006-04-04 15:00:00+00:00,12.55,12.55,0.62,6.41,211.0,11.4,1014.73
2006-04-04 16:00:00+00:00,12.38,12.38,0.69,9.8,176.0,11.21,1014.49
2006-04-04 17:00:00+00:00,10.23,10.23,0.75,8.4,164.0,11.21,1014.7
2006-04-04 18:00:00+00:00,9.23,7.81,0.78,9.52,152.0,9.98,1015.38
2006-04-04 19:00:00+00:00,7.83,6.62,0.87,7.37,152.0,9.98,1015.81
2006-04-04 20:00:00+00:00,6.68,5.73,0.91,5.8,155.0,15.83,1015.89
2006-04-04 21:00:00+00:00,6.12,4.94,0.91,6.28,156.0,14.17,1015.9
2006-04-04 22:00:00+00:00,5.33,4.15,0.95,5.89,157.0,8.13,1015.92
2006-04-04 23:00:00+00:00,4.36,1.71,0.95,10.92,190.0,3.36,1015.89
2006-04-05 00:00:00+00:00,9.27,9.27,0.89,3.64,194.0,15.01,1007.55
2006-04-05 01:00:00+00:00,4.26,2.87,0.92,6.07,171.0,4.75,1015.21
2006-04-05 02:00:00+00:00,3.22,1.67,0.92,6.07,178.0,5.22,1015.18
